date,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.a-tables.a1,decomposition.a-tables.a1a,decomposition.a-tables.a6,decomposition.a-tables.a7,decomposition.a-tables.a8t,decomposition.a-tables.a8s,decomposition.a-tables.a8i,decomposition.a-tables.a8,decomposition.a-tables.a9,decomposition.a-tables.a9sa,decomposition.a-tables.a9u,decomposition.a-tables.a9ser,decomposition.b-tables.b1,decomposition.b-tables.b2,decomposition.b-tables.b3,decomposition.b-tables.b4,decomposition.b-tables.b5,decomposition.b-tables.b6,decomposition.b-tables.b7,decomposition.b-tables.b8,decomposition.b-tables.b9,decomposition.b-tables.b10,decomposition.b-tables.b11,decomposition.b-tables.b13,decomposition.b-tables.b17,decomposition.b-tables.b20,decomposition.d-tables.d1,decomposition.d-tables.d2,decomposition.d-tables.d4,decomposition.d-tables.d5,decomposition.d-tables.d6,decomposition.d-tables.d7,decomposition.d-tables.d8,decomposition.d-tables.d9,decomposition.d-tables.d10_lin,decomposition.d-tables.d11_lin,decomposition.d-tables.d12_lin,decomposition.d-tables.d13_lin,decomposition.d-tables.d10,decomposition.d-tables.d11,decomposition.d-tables.d12,decomposition.d-tables.d13,decomposition.d-tables.d16,decomposition.d-tables.d18,decomposition.d-tables.d10a,decomposition.d-tables.d10a_lin,decomposition.d-tables.d11a,decomposition.d-tables.d11a_lin,decomposition.d-tables.d12a,decomposition.d-tables.d12a_lin,decomposition.d-tables.d16a,decomposition.c-tables.c1,decomposition.c-tables.c2,decomposition.c-tables.c4,decomposition.c-tables.c5,decomposition.c-tables.c6,decomposition.c-tables.c7,decomposition.c-tables.c9,decomposition.c-tables.c10,decomposition.c-tables.c11,decomposition.c-tables.c13,decomposition.c-tables.c17,decomposition.c-tables.c20,decomposition.e-tables.e1,decomposition.e-tables.e2,decomposition.e-tables.e3,decomposition.e-tables.e11,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2019-03-01,139.5,139.5,,,139.5,,,139.5,139.5,,139.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,139.5,,134.49999786176218,,134.4999761169226,5.000023883077392,,-2.1744839585835507e-05,139.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,134.5,5.0,,4.999999999999997,134.5,134.5,5.0,,4.9999999999999964,134.5,0.0,1.0,0.0,139.5,134.5,5.0,5.000001741571738,134.49999825842826,134.50000020631276,4.999999793687238,,5.000023883077392,134.4999761169226,134.49999786176218,-2.1744839585835507e-05,5.000023883077392,134.4999761169226,134.49999786176218,-2.1744839585835507e-05,5.000023883077404,1.1546319456101628e-14,,,,,,,,139.5,134.5,5.0,4.999999999999997,134.5,134.5,5.0,5.000001054652339,134.49999894534767,-1.054652329912642e-06,1.0,0.0,139.5,134.4999761169226,-2.1744839585835507e-05,134.4999761169226,139.5,,134.49999786176218,,134.4999761169226,,5.000023883077392,,-2.1744839585835507e-05,
2019-04-01,137.75,137.75,,,137.75,,,137.75,137.75,,137.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,137.75,,134.74997222483086,,134.74997015445427,3.000029845545734,,-2.070376581286837e-06,137.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.75,134.75,3.0,,2.999999999999997,134.75,134.75,3.0,,3.0000000000000018,134.75,0.0,1.0,0.0,137.75,134.75,3.0,3.00000186596972,134.74999813403028,134.74999774140406,3.0000022585959414,,3.000029845545734,134.74997015445427,134.74997222483086,-2.070376581286837e-06,3.000029845545734,134.74997015445427,134.74997222483086,-2.070376581286837e-06,3.0000298455457255,-8.43769498715119e-15,,,,,,,,137.75,134.75,3.0,2.999999999999997,134.75,134.75,3.0,3.000000525271654,134.74999947472836,-5.252716448467254e-07,1.0,0.0,137.75,134.74997015445427,-2.070376581286837e-06,134.74997015445427,137.75,,134.74997222483086,,134.74997015445427,,3.000029845545734,,-2.070376581286837e-06,
2019-05-01,135.0,135.0,,,135.0,,,135.0,135.0,,135.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,135.0,,134.99997101255272,,134.99997471058145,2.528941853350656e-05,,3.6980287347887497e-06,135.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0,,-2.9976021664879227e-15,135.0,134.99999999999997,2.842170943040401e-14,,5.839773109528323e-15,135.0,2.842170943040401e-14,1.0,0.0,135.0,135.0,0.0,1.9903677016295006e-06,134.9999980096323,134.99999728719243,2.712807571469966e-06,,2.528941853350656e-05,134.99997471058145,134.99997101255272,3.6980287347887497e-06,2.528941853350656e-05,134.99997471058145,134.99997101255272,3.6980287347887497e-06,2.5289418545071385e-05,1.156482543193324e-14,,,,,,,,135.0,135.0,0.0,-2.9976021664879227e-15,135.0,134.99999999999997,2.842170943040401e-14,-1.8731571676681528e-06,135.00000187315717,1.8731572026808863e-06,1.0,0.0,135.0,134.99997471058145,3.6980287347887497e-06,134.99997471058145,135.0,,134.99997101255272,,134.99997471058145,,2.528941853350656e-05,,3.6980287347887497e-06,
2019-06-01,132.25,132.25,,,132.25,,,132.25,132.25,,132.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,132.25,,135.24998905425196,,135.24998723253543,-2.9999872325354424,,-1.8217165234091226e-06,132.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.25,135.24999999999997,-2.9999999999999716,,-2.9999999999999774,135.24999999999997,135.24999999999997,-2.9999999999999716,,-2.9999999999999925,135.25,2.842170943040401e-14,1.0,0.0,132.25,135.24999999999997,-2.9999999999999716,-2.9999978852342943,135.2499978852343,135.24999848578335,-2.999998485783351,,-2.9999872325354424,135.24998723253543,135.24998905425196,-1.8217165234091226e-06,-2.9999872325354424,135.24998723253543,135.24998905425196,-1.8217165234091226e-06,-2.9999872325354318,1.0658141036401503e-14,,,,,,,,132.25,135.24999999999997,-2.9999999999999716,-2.9999999999999774,135.24999999999997,135.24999999999997,-2.9999999999999716,-3.0000044688478082,135.2500044688478,4.468847834004919e-06,1.0,0.0,132.25,135.24998723253543,-1.8217165234091226e-06,135.24998723253543,132.25,,135.24998905425196,,135.24998723253543,,-2.9999872325354424,,-1.8217165234091226e-06,
2019-07-01,130.5,130.5,,,130.5,,,130.5,130.5,,130.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,130.5,,135.4999999334399,,135.50000335588547,-5.000003355885461,,3.4224455589537683e-06,130.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5,135.5,-5.0,,-5.000000000000003,135.5,135.5,-5.0,,-4.999999999999997,135.5,0.0,1.0,0.0,130.5,135.5,-5.0,-4.999999253612113,135.49999925361212,135.4999992536121,-4.9999992536120885,,-5.000003355885461,135.50000335588547,135.4999999334399,3.4224455589537683e-06,-5.000003355885461,135.50000335588547,135.4999999334399,3.4224455589537683e-06,-5.000003355885468,-7.105427357601002e-15,,,,,,,,130.5,135.5,-5.0,-5.000000000000003,135.5,135.5,-5.0,-5.000004962963294,135.5000049629633,4.9629632883352315e-06,1.0,0.0,130.5,135.50000335588547,3.4224455589537683e-06,135.50000335588547,130.5,,135.4999999334399,,135.50000335588547,,-5.000003355885461,,3.4224455589537683e-06,
2019-08-01,131.75,131.75,,,131.75,,,131.75,131.75,,131.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,131.75,,135.75000455548349,,135.75001269058995,-4.000012690589942,,8.135106469353559e-06,131.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.75,135.75,-4.0,,-3.9999999999999996,135.75,135.75,-4.0,,-3.999999999999999,135.75,0.0,1.0,0.0,131.75,135.75,-4.0,-4.000000621989908,135.7500006219899,135.75000002144085,-4.000000021440854,,-4.000012690589942,135.75001269058995,135.75000455548349,8.135106469353559e-06,-4.000012690589942,135.75001269058995,135.75000455548349,8.135106469353559e-06,-4.000012690589955,-1.3322676295501878e-14,,,,,,,,131.75,135.75,-4.0,-3.9999999999999996,135.75,135.75,-4.0,-4.000002597455935,135.75000259745593,2.5974559321184643e-06,1.0,0.0,131.75,135.75001269058995,8.135106469353559e-06,135.75001269058995,131.75,,135.75000455548349,,135.75001269058995,,-4.000012690589942,,8.135106469353559e-06,
2019-09-01,135.0,135.0,,,135.0,,,135.0,135.0,,135.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,135.0,,136.00000187808175,,136.00000207625786,-1.000002076257867,,1.9817611018879688e-07,135.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,136.0,-1.0,,-1.0000000000000033,136.0,135.99999999999997,-0.9999999999999716,,-0.9999999999999973,136.0,2.842170943040401e-14,1.0,0.0,135.0,136.0,-1.0,-1.0000004975919294,136.00000049759194,136.00000047053499,-1.0000004705349852,,-1.000002076257867,136.00000207625786,136.00000187808175,1.9817611018879688e-07,-1.000002076257867,136.00000207625786,136.00000187808175,1.9817611018879688e-07,-1.0000020762578572,9.769962616701378e-15,,,,,,,,135.0,136.0,-1.0,-1.0000000000000033,136.0,135.99999999999997,-0.9999999999999716,-0.9999988635379291,135.99999886353794,-1.1364620320364338e-06,1.0,0.0,135.0,136.00000207625786,1.9817611018879688e-07,136.00000207625786,135.0,,136.00000187808175,,136.00000207625786,,-1.000002076257867,,1.9817611018879688e-07,
2019-10-01,137.25,137.25,,,137.25,,,137.25,137.25,,137.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,137.25,,136.2499982679768,,136.24999224613774,1.0000077538622718,,-6.021839055847522e-06,137.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.25,136.25,1.0,,0.9999999999999998,136.25,136.24999999999997,1.0000000000000284,,1.0000000000000044,136.25,2.842170943040401e-14,1.0,0.0,137.25,136.25,1.0,0.9999996268060553,136.25000037319396,136.2500005041419,0.9999994958581055,,1.0000077538622718,136.24999224613774,136.2499982679768,-6.021839055847522e-06,1.0000077538622718,136.24999224613774,136.2499982679768,-6.021839055847522e-06,1.0000077538622634,-8.43769498715119e-15,,,,,,,,137.25,136.25,1.0,0.9999999999999998,136.25,136.24999999999997,1.0000000000000284,1.00000365517714,136.24999634482285,-3.6551771245285636e-06,1.0,0.0,137.25,136.24999224613774,-6.021839055847522e-06,136.24999224613774,137.25,,136.2499982679768,,136.24999224613774,,1.0000077538622718,,-6.021839055847522e-06,
2019-11-01,140.5,140.5,,,140.5,,,140.5,140.5,,140.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,140.5,,136.49999972195363,,136.49999388788677,4.000006112113215,,-5.834066854504272e-06,140.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,136.5,4.0,,3.999999999999996,136.5,136.5,4.0,,4.0,136.5,0.0,1.0,0.0,140.5,136.5,4.0,3.999999751204033,136.50000024879597,136.50000030191197,3.9999996980880326,,4.000006112113215,136.49999388788677,136.49999972195363,-5.834066854504272e-06,4.000006112113215,136.49999388788677,136.49999972195363,-5.834066854504272e-06,4.000006112113226,1.1546319456101628e-14,,,,,,,,140.5,136.5,4.0,3.999999999999996,136.5,136.5,4.0,4.000003290914235,136.49999670908576,-3.2909142362314014e-06,1.0,0.0,140.5,136.49999388788677,-5.834066854504272e-06,136.49999388788677,140.5,,136.49999972195363,,136.49999388788677,,4.000006112113215,,-5.834066854504272e-06,
2019-12-01,136.75,136.75,,,136.75,,,136.75,136.75,,136.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,136.75,,136.75000613935035,,136.7500046442135,-4.644213498135782e-06,,-1.495136842777356e-06,136.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.75,136.75,0.0,,-3.0808688933348094e-15,136.75,136.75,0.0,,-8.3481453266565e-15,136.75,0.0,1.0,0.0,136.75,136.75,0.0,-1.2439798446894912e-07,136.75000012439799,136.750000129771,-1.297709957270854e-07,,-4.644213498135782e-06,136.7500046442135,136.75000613935035,-1.495136842777356e-06,-4.644213498135782e-06,136.7500046442135,136.75000613935035,-1.495136842777356e-06,-4.644213504434447e-06,-6.298664897758013e-15,,,,,,,,136.75,136.75,0.0,-3.0808688933348094e-15,136.75,136.75,0.0,1.1129576896270105e-06,136.74999888704232,-1.1129576762414217e-06,1.0,0.0,136.75,136.7500046442135,-1.495136842777356e-06,136.7500046442135,136.75,,136.75000613935035,,136.7500046442135,,-4.644213498135782e-06,,-1.495136842777356e-06,
2020-01-01,135.0,135.0,,,135.0,,,135.0,135.0,,135.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,135.0,,137.00001119093398,,137.00002231906296,-2.00002231906295,,1.1128128988957542e-05,135.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,137.0,-2.0,,-2.0000000000000027,137.0,137.0,-2.0,,-2.000000000000002,137.0,0.0,1.0,0.0,135.0,137.0,-2.0,-2.000000031099498,137.0000000310995,137.00000004898394,-2.000000048983935,,-2.00002231906295,137.00002231906296,137.00001119093398,1.1128128988957542e-05,-2.00002231906295,137.00002231906296,137.00001119093398,1.1128128988957542e-05,-2.000022319062964,-1.4210854715202004e-14,,,,,,,,135.0,137.0,-2.0,-2.0000000000000027,137.0,137.0,-2.0,-1.9999998926321727,136.99999989263216,-1.0736783906395431e-07,1.0,0.0,135.0,137.00002231906296,1.1128128988957542e-05,137.00002231906296,135.0,,137.00001119093398,,137.00002231906296,,-2.00002231906295,,1.1128128988957542e-05,
2020-02-01,139.25,139.25,,,139.25,,,139.25,139.25,,139.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,139.25,,137.25000869177106,,137.25001003695664,1.9999899630433617,,1.3451855807034008e-06,139.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.25,137.25,2.0,,2.000000000000006,137.25,137.25,2.0,,1.9999999999999947,137.25,0.0,1.0,0.0,139.25,137.25,2.0,2.000000000000006,137.25,137.250000005373,1.9999999946269895,,1.9999899630433617,137.25001003695664,137.25000869177106,1.3451855807034008e-06,1.9999899630433617,137.25001003695664,137.25000869177106,1.3451855807034008e-06,1.9999899630433617,0.0,,,,,,,,139.25,137.25,2.0,2.000000000000006,137.25,137.25,2.0,1.9999991240622168,137.2500008759378,8.759377863043483e-07,1.0,0.0,139.25,137.25001003695664,1.3451855807034008e-06,137.25001003695664,139.25,,137.25000869177106,,137.25001003695664,,1.9999899630433617,,1.3451855807034008e-06,
2020-03-01,142.5,142.5,,,142.5,,,142.5,142.5,,142.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,142.5,,137.4999996715148,,137.49999887662432,5.000001123375684,,-7.948904681143176e-07,142.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,137.5,5.0,,4.9999999999999964,137.5,137.5,5.0,,4.999999999999993,137.5,0.0,1.0,0.0,142.5,137.5,5.0,4.9999999999999964,137.5,137.49999999232426,5.000000007675737,,5.000001123375684,137.49999887662432,137.4999996715148,-7.948904681143176e-07,5.000001123375684,137.49999887662432,137.4999996715148,-7.948904681143176e-07,5.000001123375682,-1.7763568394002505e-15,,,,,,,,142.5,137.5,5.0,4.9999999999999964,137.5,137.5,5.0,4.9999990697528744,137.50000093024713,9.302471255523415e-07,1.0,0.0,142.5,137.49999887662432,-7.948904681143176e-07,137.49999887662432,142.5,,137.4999996715148,,137.49999887662432,,5.000001123375684,,-7.948904681143176e-07,
2020-04-01,140.75,140.75,,,140.75,,,140.75,140.75,,140.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,140.75,,137.74999077837097,,137.7499868103861,3.0000131896139015,,-3.967984866903862e-06,140.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.75,137.75,3.0,,2.999999999999996,137.75,137.74999999999997,3.0000000000000284,,2.9999999999999987,137.75,2.842170943040401e-14,1.0,0.0,140.75,137.75,3.0,2.999999999999996,137.75,137.74999999462696,3.000000005373039,,3.0000131896139015,137.7499868103861,137.74999077837097,-3.967984866903862e-06,3.0000131896139015,137.7499868103861,137.74999077837097,-3.967984866903862e-06,3.0000131896138953,-6.217248937900877e-15,,,,,,,,140.75,137.75,3.0,2.999999999999996,137.75,137.74999999999997,3.0000000000000284,2.9999996104771722,137.75000038952282,3.895228530836903e-07,1.0,0.0,140.75,137.7499868103861,-3.967984866903862e-06,137.7499868103861,140.75,,137.74999077837097,,137.7499868103861,,3.0000131896139015,,-3.967984866903862e-06,
2020-05-01,138.0,138.0,,,138.0,,,138.0,138.0,,138.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,138.0,,137.9999888579479,,137.9999847308743,1.5269125706115123e-05,,-4.127073594872854e-06,138.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,0.0,,-3.885780586188048e-15,138.0,137.99999999999997,2.842170943040401e-14,,3.556414422215918e-15,138.0,2.842170943040401e-14,1.0,0.0,138.0,138.0,0.0,-3.885780586188048e-15,138.0,137.99999999873347,1.2665282156376634e-09,,1.5269125706115123e-05,137.9999847308743,137.9999888579479,-4.127073594872854e-06,1.5269125706115123e-05,137.9999847308743,137.9999888579479,-4.127073594872854e-06,1.5269125697159325e-05,-8.955797935932333e-15,,,,,,,,138.0,138.0,0.0,-3.885780586188048e-15,138.0,137.99999999999997,2.842170943040401e-14,6.290566821887107e-08,137.99999993709434,-6.290562737376604e-08,1.0,0.0,138.0,137.9999847308743,-4.127073594872854e-06,137.9999847308743,138.0,,137.9999888579479,,137.9999847308743,,1.5269125706115123e-05,,-4.127073594872854e-06,
2020-06-01,135.25,135.25,,,135.25,,,135.25,135.25,,135.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,135.25,,138.24999527945548,,138.24999499562378,-2.9999949956237897,,-2.838316959241638e-07,135.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.25,138.24999999999997,-2.9999999999999716,,-2.999999999999985,138.24999999999997,138.24999999999997,-2.9999999999999716,,-2.999999999999997,138.25,2.842170943040401e-14,1.0,0.0,135.25,138.24999999999997,-2.9999999999999716,-2.999999999999985,138.24999999999997,138.24999999999997,-2.9999999999999716,,-2.9999949956237897,138.24999499562378,138.24999527945548,-2.838316959241638e-07,-2.9999949956237897,138.24999499562378,138.24999527945548,-2.838316959241638e-07,-2.99999499562378,9.769962616701378e-15,,,,,,,,135.25,138.24999999999997,-2.9999999999999716,-2.999999999999985,138.24999999999997,138.24999999999997,-2.9999999999999716,-2.9999999051906485,138.24999990519063,-9.48093372699077e-08,1.0,0.0,135.25,138.24999499562378,-2.838316959241638e-07,138.24999499562378,135.25,,138.24999527945548,,138.24999499562378,,-2.9999949956237897,,-2.838316959241638e-07,
2020-07-01,133.5,133.5,,,133.5,,,133.5,133.5,,133.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,133.5,,138.5000047205445,,138.50000500437622,-5.000005004376208,,2.838317243458732e-07,133.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,138.5,-5.0,,-5.000000000000004,138.5,138.5,-5.0,,-4.999999999999993,138.5,0.0,1.0,0.0,133.5,138.5,-5.0,-5.000000000000004,138.5,138.5,-5.0,,-5.000005004376208,138.50000500437622,138.5000047205445,2.838317243458732e-07,-5.000005004376208,138.50000500437622,138.5000047205445,2.838317243458732e-07,-5.00000500437622,-1.2434497875801753e-14,,,,,,,,133.5,138.5,-5.0,-5.000000000000004,138.5,138.5,-5.0,-5.000000094809345,138.50000009480934,9.48093372699077e-08,1.0,0.0,133.5,138.50000500437622,2.838317243458732e-07,138.50000500437622,133.5,,138.5000047205445,,138.50000500437622,,-5.000005004376208,,2.838317243458732e-07,
2020-08-01,134.75,134.75,,,134.75,,,134.75,134.75,,134.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,134.75,,138.75001114205207,,138.7500152691257,-4.000015269125691,,4.127073623294564e-06,134.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.75,138.75,-4.0,,-3.9999999999999947,138.75,138.75,-4.0,,-4.000000000000001,138.75,0.0,1.0,0.0,134.75,138.75,-4.0,-3.9999999999999947,138.75,138.75000000126647,-4.000000001266471,,-4.000015269125691,138.7500152691257,138.75001114205207,4.127073623294564e-06,-4.000015269125691,138.7500152691257,138.75001114205207,4.127073623294564e-06,-4.000015269125697,-6.217248937900877e-15,,,,,,,,134.75,138.75,-4.0,-3.9999999999999947,138.75,138.75,-4.0,-4.000000062905664,138.75000006290566,6.290565579547547e-08,1.0,0.0,134.75,138.7500152691257,4.127073623294564e-06,138.7500152691257,134.75,,138.75001114205207,,138.7500152691257,,-4.000015269125691,,4.127073623294564e-06,
2020-09-01,138.0,138.0,,,138.0,,,138.0,138.0,,138.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,138.0,,139.00000922162897,,139.0000131896139,-1.000013189613901,,3.967984923747281e-06,138.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,139.0,-1.0,,-1.0000000000000047,139.0,138.99999999999997,-0.9999999999999716,,-0.9999999999999969,139.0,2.842170943040401e-14,1.0,0.0,138.0,139.0,-1.0,-1.0000000000000047,139.0,139.000000005373,-1.0000000053730105,,-1.000013189613901,139.0000131896139,139.00000922162897,3.967984923747281e-06,-1.000013189613901,139.0000131896139,139.00000922162897,3.967984923747281e-06,-1.0000131896138953,5.773159728050814e-15,,,,,,,,138.0,139.0,-1.0,-1.0000000000000047,139.0,138.99999999999997,-0.9999999999999716,-0.9999996104771747,138.99999961047718,-3.895227962402714e-07,1.0,0.0,138.0,139.0000131896139,3.967984923747281e-06,139.0000131896139,138.0,,139.00000922162897,,139.0000131896139,,-1.000013189613901,,3.967984923747281e-06,
2020-10-01,140.25,140.25,,,140.25,,,140.25,140.25,,140.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,140.25,,139.25000032848519,,139.25000112337568,0.9999988766243151,,7.948904965360271e-07,140.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.25,139.25,1.0,,1.0000000000000049,139.25,139.24999999999997,1.0000000000000284,,1.0000000000000073,139.25,2.842170943040401e-14,1.0,0.0,140.25,139.25,1.0,1.0000000000000049,139.25,139.2500000076757,0.999999992324291,,0.9999988766243151,139.25000112337568,139.25000032848519,7.948904965360271e-07,0.9999988766243151,139.25000112337568,139.25000032848519,7.948904965360271e-07,0.9999988766243177,2.6645352591003757e-15,,,,,,,,140.25,139.25,1.0,1.0000000000000049,139.25,139.24999999999997,1.0000000000000284,1.0000009302471284,139.24999906975287,-9.30247097130632e-07,1.0,0.0,140.25,139.25000112337568,7.948904965360271e-07,139.25000112337568,140.25,,139.25000032848519,,139.25000112337568,,0.9999988766243151,,7.948904965360271e-07,
